"state","Undecided","Other","poll_id","pollster","start_date","end_date","sample_subpopulation","sample_size","mode","partisanship","partisan_affiliation","reppoll","dempoll","libpoll","threepoll","grepoll","repres","demres","libres","greres","daystoelection","perrep","perdem","perind","permultiracial","perwhite","perblack","perindig","perasian","perpacific","perother","perlatinx","popcit18plus","percit18plusmale","percit18plusfem","medage","perhsplus","perugplus","unemp","medhhincome","per2034","per3554","per5564","per65plus","singledadfam","singlemomfam","vets","bornstateres","forborncit","noneng","spanish","nonengsp","nonsplang","splang","forlang","meanhhincome","perfoodstamp","percapitainc","medearngap","perhealthins","perbelowpov","minblack","minlatinx","minother","femdomcit18plus","femdom","gunbckcheck","evangelical_pop","vepvotingrate","wideo","citi6013","w_gayrights_employment_discrimit","giexorder","gilaw","giexorder_law","soexorder","solaw","soexorder_law","guncontrol_assaultweapon_ban","guncontrol_opencarry","labor_minwage_abovefed","regulation_physician_suicide","earned_income_taxcredit","x_tax_rate_rich","x_top_corporateincometaxrate","genderrights_era_ratification","genderrights_state_eras","genrights_genddiscrim_post1964","statemin","employ_pop","pctwomenearn","death_penalty","w_ec_access","abortion_consent_1992_2014","w_abortion_parental_notice_1983_","abortion_medicaid","demties","repties","libties","libties2","greties","greties2"
"NJ",0,0,15870,"Neighborhood (R-AFP)",2012-10-10,2012-10-14,"Likely Voters",783,"Live Phone","Sponsor","Rep",0.41,0.48,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,23,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.05,0.01,15819,"Quinnipiac",2012-10-10,2012-10-14,"Likely Voters",1319,"Live Phone","Nonpartisan","None",0.43,0.51,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,23,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.03,0.02,15846,"YouGov",2012-10-04,2012-10-11,"Likely Voters",770,"Internet","Nonpartisan","None",0.41,0.54,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,26,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.1,0,15691,"Philadelphia Inquirer/National Research (R)/GSG (D)",2012-10-04,2012-10-08,"Likely Voters",604,"Live Phone","Nonpartisan","None",0.4,0.51,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,29,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.04,0.02,15491,"Rutgers-Eagleton",2012-09-27,2012-09-30,"Likely Voters",645,"Live Phone","Nonpartisan","None",0.39,0.56,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,37,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.1,0.01,15299,"Monmouth University/Asbury Park Press",2012-09-19,2012-09-23,"Likely Voters",613,"Live Phone","Nonpartisan","None",0.37,0.52,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,44,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.04,0.03,15195,"YouGov",2012-09-07,2012-09-14,"Likely Voters",1040,"Internet","Nonpartisan","None",0.4,0.52,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,53,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.12,0,15075,"Philadelphia Inquirer/National Research (R)/GSG (D)",2012-09-09,2012-09-12,"Likely Voters",600,"Live Phone","Nonpartisan","None",0.37,0.51,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,55,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.09,0.01,15035,"Fairleigh Dickinson",2012-09-06,2012-09-12,"Likely Voters",706,"Live Phone","Nonpartisan","None",0.38,0.52,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,55,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.04,0.01,14902,"Quinnipiac",2012-08-27,2012-09-02,"Likely Voters",1471,"Live Phone","Nonpartisan","None",0.44,0.51,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,65,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.05,0.06,14821,"Rutgers-Eagleton",2012-08-23,2012-08-25,"Likely Voters",710,"Live Phone","Nonpartisan","None",0.37,0.51,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,73,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.15,0,14543,"Fairleigh Dickinson",2012-07-23,2012-07-29,"Registered Voters",945,"Live Phone","Nonpartisan","None",0.36,0.49,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,100,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.06,0.01,14456,"Monmouth University/Asbury Park Press",2012-07-18,2012-07-22,"Likely Voters",535,"Live Phone","Nonpartisan","None",0.42,0.5,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,107,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.11,0.02,14371,"Quinnipiac",2012-07-09,2012-07-15,"Registered Voters",1623,"Live Phone","Nonpartisan","None",0.38,0.49,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,114,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.09,0.03,14088,"Rutgers-Eagleton",2012-05-31,2012-06-04,"Registered Voters",1065,"Live Phone","Nonpartisan","None",0.33,0.56,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,155,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.1,0.02,13812,"Quinnipiac",2012-05-09,2012-05-14,"Registered Voters",1582,"Live Phone","Nonpartisan","None",0.39,0.49,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,176,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.14,0,13726,"Fairleigh Dickinson",2012-04-30,2012-05-06,"Registered Voters",797,"Live Phone","Nonpartisan","None",0.36,0.5,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,184,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.09,0.02,13518,"Quinnipiac",2012-04-03,2012-04-09,"Registered Voters",1607,"Live Phone","Nonpartisan","None",0.4,0.49,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,211,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.13,0,13453,"Fairleigh Dickinson",2012-03-05,2012-03-11,"Registered Voters",800,"Live Phone","Nonpartisan","None",0.37,0.5,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,240,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.07,0.01,13086,"Quinnipiac",2012-02-21,2012-02-27,"Registered Voters",1396,"Live Phone","Nonpartisan","None",0.39,0.49,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,253,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.1,0,13085,"SurveyUSA",2012-02-24,2012-02-26,"Registered Voters",533,"IVR/Online","Nonpartisan","None",0.38,0.52,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,254,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.13,0,13088,"Rutgers-Eagleton",2012-02-09,2012-02-11,"Registered Voters",914,"Live Phone","Nonpartisan","None",0.31,0.56,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,269,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.09,0.02,12499,"Quinnipiac",2012-01-10,2012-01-16,"Registered Voters",1460,"Live Phone","Nonpartisan","None",0.38,0.48,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,295,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0,0,12575,"Rutgers-Eagleton",2011-12-15,2011-12-18,"Registered Voters",823,"Live Phone","Nonpartisan","None",0.32,0.51,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,324,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.07,0.02,12131,"Quinnipiac",2011-11-09,2011-11-14,"Registered Voters",1788,"Live Phone","Nonpartisan","None",0.4,0.49,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,358,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NJ",0.07,0.02,11959,"Quinnipiac",2011-10-05,2011-10-10,"Registered Voters",1186,"Live Phone","Nonpartisan","None",0.41,0.47,0,0,0,0.405892714100957,0.583772125972312,0.00578112964564381,0.0027162656182526,393,30,51,19,2.7,69.7,14.8,0.7,10.4,0.2,7.2,19.7,6154126,47.8,52.2,39.6,89.1,37.6,6.6,72222,19.3,27.8,13.1,14.9,4.9,13.1,4.9,52.6,55.2,30.8,15.9,14.9,0,1,2,101061,9.4,37245,11089,91.3,10.8,0,1,0,1,1,85717,4.1999998,0.7,-0.214291319,59.65292,1,0,0,0,0,1,1,0,1,0,0,0,0,8.5,1,1,1,7.25,0.83350075,83.35,0,2,0,1,0,0,0,0,0,0,0
"NM",0.03,0.05,16597,"YouGov",2012-10-31,2012-11-03,"Likely Voters",650,"Internet","Nonpartisan","None",0.43,0.49,0,0,0,0.428433266390901,0.529927605204668,0.0354548215137836,0.00343345777650754,3,37,48,15,3.4,76,3.1,10.5,2.4,0.1,11.4,48,1470045,49,51,37.4,84.6,26.5,7.4,45382,20.3,24.1,13,15.9,5.8,13.1,9.6,53.3,36.3,34.3,27.2,7.1,0,1,2,62747,17.5,24388,6370,89.1,20.4,0,1,0,1,1,60103,4.6999998,0.62,-0.021113239,56.40086,2,0,1,1,1,1,1,1,0,0,0,1,8.97,9,1,1,1,8.25,0.770547,83.85,1,2,0,0,1,0,0,1,1,0,0
"NM",0,0.06,16545,"POS (R-Wilson)",2012-10-30,2012-10-31,"Likely Voters",500,"Live Phone","Sponsor","Rep",0.41,0.49,0,0,0,0.428433266390901,0.529927605204668,0.0354548215137836,0.00343345777650754,6,37,48,15,3.4,76,3.1,10.5,2.4,0.1,11.4,48,1470045,49,51,37.4,84.6,26.5,7.4,45382,20.3,24.1,13,15.9,5.8,13.1,9.6,53.3,36.3,34.3,27.2,7.1,0,1,2,62747,17.5,24388,6370,89.1,20.4,0,1,0,1,1,60103,4.6999998,0.62,-0.021113239,56.40086,2,0,1,1,1,1,1,1,0,0,0,1,8.97,9,1,1,1,8.25,0.770547,83.85,1,2,0,0,1,0,0,1,1,0,0
"NM",0,0.06,16335,"POS (R-Wilson)",2012-10-21,2012-10-22,"Likely Voters",500,"Live Phone","Sponsor","Rep",0.42,0.47,0,0,0,0.428433266390901,0.529927605204668,0.0354548215137836,0.00343345777650754,15,37,48,15,3.4,76,3.1,10.5,2.4,0.1,11.4,48,1470045,49,51,37.4,84.6,26.5,7.4,45382,20.3,24.1,13,15.9,5.8,13.1,9.6,53.3,36.3,34.3,27.2,7.1,0,1,2,62747,17.5,24388,6370,89.1,20.4,0,1,0,1,1,60103,4.6999998,0.62,-0.021113239,56.40086,2,0,1,1,1,1,1,1,0,0,0,1,8.97,9,1,1,1,8.25,0.770547,83.85,1,2,0,0,1,0,0,1,1,0,0
"NM",0.05,0.06,15798,"Albuquerque Journal",2012-10-09,2012-10-10,"Likely Voters",658,"Live Phone","Nonpartisan","None",0.39,0.49,0,0,0,0.428433266390901,0.529927605204668,0.0354548215137836,0.00343345777650754,27,37,48,15,3.4,76,3.1,10.5,2.4,0.1,11.4,48,1470045,49,51,37.4,84.6,26.5,7.4,45382,20.3,24.1,13,15.9,5.8,13.1,9.6,53.3,36.3,34.3,27.2,7.1,0,1,2,62747,17.5,24388,6370,89.1,20.4,0,1,0,1,1,60103,4.6999998,0.62,-0.021113239,56.40086,2,0,1,1,1,1,1,1,0,0,0,1,8.97,9,1,1,1,8.25,0.770547,83.85,1,2,0,0,1,0,0,1,1,0,0
"NM",0.02,0.02,15647,"Rasmussen",2012-10-08,2012-10-08,"Likely Voters",500,"Automated Phone","Nonpartisan","None",0.43,0.54,0,0,0,0.428433266390901,0.529927605204668,0.0354548215137836,0.00343345777650754,29,37,48,15,3.4,76,3.1,10.5,2.4,0.1,11.4,48,1470045,49,51,37.4,84.6,26.5,7.4,45382,20.3,24.1,13,15.9,5.8,13.1,9.6,53.3,36.3,34.3,27.2,7.1,0,1,2,62747,17.5,24388,6370,89.1,20.4,0,1,0,1,1,60103,4.6999998,0.62,-0.021113239,56.40086,2,0,1,1,1,1,1,1,0,0,0,1,8.97,9,1,1,1,8.25,0.770547,83.85,1,2,0,0,1,0,0,1,1,0,0
"NM",0.05,0,16662,"PPP (D-League of Conservation Voters)",2012-10-02,2012-10-03,"Likely Voters",778,"Automated Phone","Sponsor","Dem",0.43,0.52,0,0,0,0.428433266390901,0.529927605204668,0.0354548215137836,0.00343345777650754,34,37,48,15,3.4,76,3.1,10.5,2.4,0.1,11.4,48,1470045,49,51,37.4,84.6,26.5,7.4,45382,20.3,24.1,13,15.9,5.8,13.1,9.6,53.3,36.3,34.3,27.2,7.1,0,1,2,62747,17.5,24388,6370,89.1,20.4,0,1,0,1,1,60103,4.6999998,0.62,-0.021113239,56.40086,2,0,1,1,1,1,1,1,0,0,0,1,8.97,9,1,1,1,8.25,0.770547,83.85,1,2,0,0,1,0,0,1,1,0,0
"NM",0.02,0.06,15451,"Rasmussen",2012-09-27,2012-09-27,"Likely Voters",500,"Automated Phone","Nonpartisan","None",0.4,0.51,0,0,0,0.428433266390901,0.529927605204668,0.0354548215137836,0.00343345777650754,40,37,48,15,3.4,76,3.1,10.5,2.4,0.1,11.4,48,1470045,49,51,37.4,84.6,26.5,7.4,45382,20.3,24.1,13,15.9,5.8,13.1,9.6,53.3,36.3,34.3,27.2,7.1,0,1,2,62747,17.5,24388,6370,89.1,20.4,0,1,0,1,1,60103,4.6999998,0.62,-0.021113239,56.40086,2,0,1,1,1,1,1,1,0,0,0,1,8.97,9,1,1,1,8.25,0.770547,83.85,1,2,0,0,1,0,0,1,1,0,0
"NM",0.05,0.04,15446,"We Ask America",2012-09-25,2012-09-27,"Likely Voters",1258,"Automated Phone","Nonpartisan","None",0.41,0.51,0,0,0,0.428433266390901,0.529927605204668,0.0354548215137836,0.00343345777650754,40,37,48,15,3.4,76,3.1,10.5,2.4,0.1,11.4,48,1470045,49,51,37.4,84.6,26.5,7.4,45382,20.3,24.1,13,15.9,5.8,13.1,9.6,53.3,36.3,34.3,27.2,7.1,0,1,2,62747,17.5,24388,6370,89.1,20.4,0,1,0,1,1,60103,4.6999998,0.62,-0.021113239,56.40086,2,0,1,1,1,1,1,1,0,0,0,1,8.97,9,1,1,1,8.25,0.770547,83.85,1,2,0,0,1,0,0,1,1,0,0
"NM",0,0.09,15401,"POS (R-Wilson)",2012-09-25,2012-09-27,"Likely Voters",500,"Live Phone","Sponsor","Rep",0.4,0.47,0,0,0,0.428433266390901,0.529927605204668,0.0354548215137836,0.00343345777650754,40,37,48,15,3.4,76,3.1,10.5,2.4,0.1,11.4,48,1470045,49,51,37.4,84.6,26.5,7.4,45382,20.3,24.1,13,15.9,5.8,13.1,9.6,53.3,36.3,34.3,27.2,7.1,0,1,2,62747,17.5,24388,6370,89.1,20.4,0,1,0,1,1,60103,4.6999998,0.62,-0.021113239,56.40086,2,0,1,1,1,1,1,1,0,0,0,1,8.97,9,1,1,1,8.25,0.770547,83.85,1,2,0,0,1,0,0,1,1,0,0
"NM",0.06,0,15397,"PPP (D)/NRDC",2012-09-17,2012-09-20,"Likely Voters",3111,"Automated Phone","Pollster","Dem",0.43,0.52,0,0,0,0.428433266390901,0.529927605204668,0.0354548215137836,0.00343345777650754,47,37,48,15,3.4,76,3.1,10.5,2.4,0.1,11.4,48,1470045,49,51,37.4,84.6,26.5,7.4,45382,20.3,24.1,13,15.9,5.8,13.1,9.6,53.3,36.3,34.3,27.2,7.1,0,1,2,62747,17.5,24388,6370,89.1,20.4,0,1,0,1,1,60103,4.6999998,0.62,-0.021113239,56.40086,2,0,1,1,1,1,1,1,0,0,0,1,8.97,9,1,1,1,8.25,0.770547,83.85,1,2,0,0,1,0,0,1,1,0,0
